date_time,demand,station_load,vehicle_type,hour,day,weekday,price
2033-11-18 14:00:00,63,0.7,3W,14,18,4,47.57
2033-11-18 15:00:00,29,0.32,4W,15,18,4,32.11
2033-11-18 16:00:00,20,0.22,4W,16,18,4,27.51
2033-11-18 17:00:00,29,0.32,4W,17,18,4,35.37
2033-11-18 18:00:00,59,0.66,4W,18,18,4,53.13
2033-11-18 19:00:00,8,0.09,4W,19,18,4,23.78
2033-11-18 20:00:00,75,0.83,2W,20,18,4,55.2
2033-11-18 21:00:00,12,0.13,3W,21,18,4,19.75
2033-11-18 22:00:00,76,0.84,2W,22,18,4,50.52
2033-11-18 23:00:00,76,0.84,2W,23,18,4,51.97
2033-11-19 00:00:00,82,0.91,2W,0,19,5,54.99
2033-11-19 01:00:00,88,0.98,3W,1,19,5,58.44
2033-11-19 02:00:00,55,0.61,2W,2,19,5,38.34
2033-11-19 03:00:00,8,0.09,2W,3,19,5,17.17
2033-11-19 04:00:00,2,0.02,4W,4,19,5,15.55
2033-11-19 05:00:00,41,0.46,4W,5,19,5,36.32
2033-11-19 06:00:00,57,0.63,3W,6,19,5,43.32
2033-11-19 07:00:00,63,0.7,2W,7,19,5,48.09
2033-11-19 08:00:00,4,0.04,3W,8,19,5,19.27
2033-11-19 09:00:00,10,0.11,3W,9,19,5,23.42
2033-11-19 10:00:00,89,0.99,2W,10,19,5,55.59
2033-11-19 11:00:00,53,0.59,3W,11,19,5,41.88
2033-11-19 12:00:00,67,0.74,2W,12,19,5,47.2
2033-11-19 13:00:00,17,0.19,2W,13,19,5,21.32
2033-11-19 14:00:00,7,0.08,4W,14,19,5,21.51
2033-11-19 15:00:00,40,0.44,4W,15,19,5,35.93
2033-11-19 16:00:00,77,0.86,2W,16,19,5,49.73
2033-11-19 17:00:00,10,0.11,3W,17,19,5,24.28
2033-11-19 18:00:00,60,0.67,2W,18,19,5,46.27
2033-11-19 19:00:00,21,0.23,2W,19,19,5,26.13
2033-11-19 20:00:00,29,0.32,2W,20,19,5,31.19
2033-11-19 21:00:00,79,0.88,3W,21,19,5,54.54
2033-11-19 22:00:00,30,0.33,4W,22,19,5,33.13
2033-11-19 23:00:00,61,0.68,3W,23,19,5,44.22
2033-11-20 00:00:00,58,0.64,2W,0,20,6,41.03
2033-11-20 01:00:00,44,0.49,4W,1,20,6,37.25
2033-11-20 02:00:00,19,0.21,4W,2,20,6,24.89
2033-11-20 03:00:00,75,0.83,2W,3,20,6,49.96
2033-11-20 04:00:00,63,0.7,2W,4,20,6,44.01
2033-11-20 05:00:00,69,0.77,4W,5,20,6,52.24
2033-11-20 06:00:00,15,0.17,2W,6,20,6,21.04
2033-11-20 07:00:00,54,0.6,3W,7,20,6,44.8
2033-11-20 08:00:00,9,0.1,3W,8,20,6,23.48
2033-11-20 09:00:00,11,0.12,2W,9,20,6,21.11
2033-11-20 10:00:00,69,0.77,4W,10,20,6,51.97
2033-11-20 11:00:00,15,0.17,4W,11,20,6,25.28
2033-11-20 12:00:00,10,0.11,2W,12,20,6,18.82
2033-11-20 13:00:00,9,0.1,3W,13,20,6,18.02
2033-11-20 14:00:00,30,0.33,2W,14,20,6,25.45
2033-11-20 15:00:00,21,0.23,4W,15,20,6,26.47
2033-11-20 16:00:00,72,0.8,3W,16,20,6,52.35
2033-11-20 17:00:00,52,0.58,2W,17,20,6,44.89
2033-11-20 18:00:00,76,0.84,4W,18,20,6,60.66
2033-11-20 19:00:00,63,0.7,3W,19,20,6,49.86
2033-11-20 20:00:00,23,0.26,2W,20,20,6,28.21
2033-11-20 21:00:00,13,0.14,4W,21,20,6,24.5
2033-11-20 22:00:00,8,0.09,2W,22,20,6,15.33
2033-11-20 23:00:00,58,0.64,4W,23,20,6,46.91
2033-11-21 00:00:00,74,0.82,2W,0,21,0,48.05
2033-11-21 01:00:00,46,0.51,2W,1,21,0,36.64
2033-11-21 02:00:00,24,0.27,4W,2,21,0,29.53
2033-11-21 03:00:00,24,0.27,2W,3,21,0,24.95
2033-11-21 04:00:00,68,0.76,3W,4,21,0,47.05
2033-11-21 05:00:00,7,0.08,3W,5,21,0,19.28
2033-11-21 06:00:00,44,0.49,3W,6,21,0,37.17
2033-11-21 07:00:00,7,0.08,3W,7,21,0,24.22
2033-11-21 08:00:00,21,0.23,2W,8,21,0,29.05
2033-11-21 09:00:00,83,0.92,2W,9,21,0,59.68
2033-11-21 10:00:00,9,0.1,2W,10,21,0,16.62
2033-11-21 11:00:00,49,0.54,2W,11,21,0,38.4
2033-11-21 12:00:00,5,0.06,4W,12,21,0,20.28
2033-11-21 13:00:00,62,0.69,2W,13,21,0,43.64
2033-11-21 14:00:00,8,0.09,4W,14,21,0,22.0
2033-11-21 15:00:00,10,0.11,4W,15,21,0,22.38
2033-11-21 16:00:00,8,0.09,4W,16,21,0,21.54
2033-11-21 17:00:00,71,0.79,3W,17,21,0,54.84
2033-11-21 18:00:00,59,0.66,3W,18,21,0,49.83
2033-11-21 19:00:00,54,0.6,3W,19,21,0,45.93
2033-11-21 20:00:00,26,0.29,4W,20,21,0,35.58
2033-11-21 21:00:00,16,0.18,4W,21,21,0,25.34
2033-11-21 22:00:00,30,0.33,4W,22,21,0,33.09
2033-11-21 23:00:00,84,0.93,2W,23,21,0,56.23
2033-11-22 00:00:00,88,0.98,3W,0,22,1,57.96
2033-11-22 01:00:00,76,0.84,2W,1,22,1,50.56
2033-11-22 02:00:00,23,0.26,3W,2,22,1,27.73
2033-11-22 03:00:00,17,0.19,4W,3,22,1,23.34
2033-11-22 04:00:00,16,0.18,3W,4,22,1,20.8
2033-11-22 05:00:00,66,0.73,2W,5,22,1,44.4
2033-11-22 06:00:00,60,0.67,3W,6,22,1,44.81
2033-11-22 07:00:00,4,0.04,2W,7,22,1,17.03
2033-11-22 08:00:00,31,0.34,3W,8,22,1,33.97
2033-11-22 09:00:00,41,0.46,4W,9,22,1,43.93
2033-11-22 10:00:00,26,0.29,3W,10,22,1,29.2
2033-11-22 11:00:00,38,0.42,2W,11,22,1,29.49
2033-11-22 12:00:00,12,0.13,4W,12,22,1,20.64
2033-11-22 13:00:00,24,0.27,2W,13,22,1,22.66
2033-11-22 14:00:00,7,0.08,4W,14,22,1,17.88
2033-11-22 15:00:00,2,0.02,3W,15,22,1,13.34
2033-11-22 16:00:00,35,0.39,3W,16,22,1,31.77
2033-11-22 17:00:00,9,0.1,4W,17,22,1,23.67
2033-11-22 18:00:00,6,0.07,3W,18,22,1,22.19
2033-11-22 19:00:00,9,0.1,3W,19,22,1,24.37
2033-11-22 20:00:00,5,0.06,2W,20,22,1,20.4
2033-11-22 21:00:00,74,0.82,3W,21,22,1,50.05
2033-11-22 22:00:00,6,0.07,2W,22,22,1,14.06
2033-11-22 23:00:00,63,0.7,3W,23,22,1,46.71
2033-11-23 00:00:00,78,0.87,2W,0,23,2,53.38
2033-11-23 01:00:00,88,0.98,4W,1,23,2,62.08
2033-11-23 02:00:00,12,0.13,3W,2,23,2,21.56
2033-11-23 03:00:00,15,0.17,3W,3,23,2,22.57
2033-11-23 04:00:00,70,0.78,2W,4,23,2,46.16
2033-11-23 05:00:00,42,0.47,2W,5,23,2,35.17
2033-11-23 06:00:00,54,0.6,2W,6,23,2,40.19
2033-11-23 07:00:00,53,0.59,3W,7,23,2,47.31
2033-11-23 08:00:00,52,0.58,3W,8,23,2,45.73
2033-11-23 09:00:00,65,0.72,3W,9,23,2,50.56
2033-11-23 10:00:00,58,0.64,3W,10,23,2,43.78
2033-11-23 11:00:00,40,0.44,2W,11,23,2,34.0
2033-11-23 12:00:00,21,0.23,4W,12,23,2,26.02
2033-11-23 13:00:00,82,0.91,3W,13,23,2,55.13
2033-11-23 14:00:00,39,0.43,2W,14,23,2,31.84
2033-11-23 15:00:00,68,0.76,2W,15,23,2,48.56
2033-11-23 16:00:00,61,0.68,4W,16,23,2,47.15
2033-11-23 17:00:00,83,0.92,3W,17,23,2,62.87
2033-11-23 18:00:00,72,0.8,2W,18,23,2,54.58
2033-11-23 19:00:00,11,0.12,2W,19,23,2,24.11
2033-11-23 20:00:00,79,0.88,3W,20,23,2,57.43
2033-11-23 21:00:00,17,0.19,3W,21,23,2,22.11
2033-11-23 22:00:00,30,0.33,3W,22,23,2,29.98
2033-11-23 23:00:00,35,0.39,4W,23,23,2,34.93
2033-11-24 00:00:00,5,0.06,4W,0,24,3,20.12
2033-11-24 01:00:00,86,0.96,2W,1,24,3,57.39
2033-11-24 02:00:00,56,0.62,4W,2,24,3,44.04
2033-11-24 03:00:00,77,0.86,4W,3,24,3,55.4
2033-11-24 04:00:00,15,0.17,4W,4,24,3,23.17
2033-11-24 05:00:00,87,0.97,3W,5,24,3,59.34
2033-11-24 06:00:00,51,0.57,4W,6,24,3,42.86
2033-11-24 07:00:00,56,0.62,3W,7,24,3,49.0
2033-11-24 08:00:00,81,0.9,2W,8,24,3,58.51
2033-11-24 09:00:00,86,0.96,2W,9,24,3,59.18
2033-11-24 10:00:00,25,0.28,3W,10,24,3,28.42
2033-11-24 11:00:00,83,0.92,3W,11,24,3,56.89
2033-11-24 12:00:00,65,0.72,4W,12,24,3,48.16
2033-11-24 13:00:00,17,0.19,2W,13,24,3,22.64
2033-11-24 14:00:00,11,0.12,3W,14,24,3,20.93
2033-11-24 15:00:00,85,0.94,4W,15,24,3,58.45
2033-11-24 16:00:00,73,0.81,2W,16,24,3,47.53
2033-11-24 17:00:00,79,0.88,4W,17,24,3,59.9
2033-11-24 18:00:00,31,0.34,4W,18,24,3,37.08
2033-11-24 19:00:00,23,0.26,2W,19,24,3,29.5
2033-11-24 20:00:00,18,0.2,3W,20,24,3,28.57
2033-11-24 21:00:00,85,0.94,4W,21,24,3,58.72
2033-11-24 22:00:00,67,0.74,4W,22,24,3,49.31
2033-11-24 23:00:00,52,0.58,4W,23,24,3,43.54
2033-11-25 00:00:00,5,0.06,2W,0,25,4,14.77
2033-11-25 01:00:00,71,0.79,4W,1,25,4,52.71
2033-11-25 02:00:00,9,0.1,4W,2,25,4,19.4
2033-11-25 03:00:00,41,0.46,4W,3,25,4,36.37
2033-11-25 04:00:00,8,0.09,2W,4,25,4,16.18
2033-11-25 05:00:00,60,0.67,2W,5,25,4,43.01
2033-11-25 06:00:00,54,0.6,2W,6,25,4,39.99
2033-11-25 07:00:00,5,0.06,3W,7,25,4,22.33
2033-11-25 08:00:00,71,0.79,2W,8,25,4,54.92
2033-11-25 09:00:00,13,0.14,3W,9,25,4,26.23
2033-11-25 10:00:00,18,0.2,2W,10,25,4,22.92
2033-11-25 11:00:00,50,0.56,4W,11,25,4,42.32
2033-11-25 12:00:00,12,0.13,2W,12,25,4,17.47
2033-11-25 13:00:00,71,0.79,4W,13,25,4,52.84
2033-11-25 14:00:00,74,0.82,4W,14,25,4,52.93
2033-11-25 15:00:00,8,0.09,2W,15,25,4,14.92
2033-11-25 16:00:00,15,0.17,2W,16,25,4,17.97
2033-11-25 17:00:00,84,0.93,2W,17,25,4,58.75
2033-11-25 18:00:00,18,0.2,4W,18,25,4,31.22
2033-11-25 19:00:00,72,0.8,4W,19,25,4,55.86
2033-11-25 20:00:00,58,0.64,2W,20,25,4,47.24
2033-11-25 21:00:00,47,0.52,3W,21,25,4,38.87
2033-11-25 22:00:00,76,0.84,2W,22,25,4,49.75
2033-11-25 23:00:00,26,0.29,3W,23,25,4,29.0
2033-11-26 00:00:00,4,0.04,4W,0,26,5,17.44
2033-11-26 01:00:00,11,0.12,2W,1,26,5,18.76
2033-11-26 02:00:00,83,0.92,2W,2,26,5,54.26
2033-11-26 03:00:00,72,0.8,3W,3,26,5,52.63
2033-11-26 04:00:00,27,0.3,3W,4,26,5,29.52
2033-11-26 05:00:00,43,0.48,4W,5,26,5,38.41
2033-11-26 06:00:00,1,0.01,3W,6,26,5,12.6
2033-11-26 07:00:00,1,0.01,4W,7,26,5,23.16
2033-11-26 08:00:00,87,0.97,4W,8,26,5,63.51
2033-11-26 09:00:00,27,0.3,2W,9,26,5,32.68
2033-11-26 10:00:00,69,0.77,3W,10,26,5,50.2
2033-11-26 11:00:00,62,0.69,4W,11,26,5,49.35
2033-11-26 12:00:00,52,0.58,4W,12,26,5,40.74
2033-11-26 13:00:00,67,0.74,3W,13,26,5,48.27
2033-11-26 14:00:00,88,0.98,2W,14,26,5,56.16
2033-11-26 15:00:00,78,0.87,3W,15,26,5,55.26
2033-11-26 16:00:00,22,0.24,3W,16,26,5,25.07
2033-11-26 17:00:00,33,0.37,2W,17,26,5,34.09
2033-11-26 18:00:00,4,0.04,2W,18,26,5,18.68
2033-11-26 19:00:00,55,0.61,3W,19,26,5,45.53
2033-11-26 20:00:00,79,0.88,3W,20,26,5,60.71
2033-11-26 21:00:00,52,0.58,3W,21,26,5,39.17
2033-11-26 22:00:00,28,0.31,2W,22,26,5,24.54
2033-11-26 23:00:00,79,0.88,3W,23,26,5,55.57
2033-11-27 00:00:00,77,0.86,4W,0,27,6,53.64
2033-11-27 01:00:00,44,0.49,4W,1,27,6,38.77
2033-11-27 02:00:00,81,0.9,4W,2,27,6,57.25
2033-11-27 03:00:00,18,0.2,3W,3,27,6,23.63
2033-11-27 04:00:00,29,0.32,2W,4,27,6,27.55
2033-11-27 05:00:00,25,0.28,4W,5,27,6,29.06
2033-11-27 06:00:00,10,0.11,2W,6,27,6,15.44
2033-11-27 07:00:00,71,0.79,3W,7,27,6,53.33
2033-11-27 08:00:00,31,0.34,3W,8,27,6,35.77
2033-11-27 09:00:00,2,0.02,3W,9,27,6,18.95
2033-11-27 10:00:00,61,0.68,2W,10,27,6,43.15
2033-11-27 11:00:00,45,0.5,3W,11,27,6,37.7
2033-11-27 12:00:00,19,0.21,4W,12,27,6,25.76
2033-11-27 13:00:00,87,0.97,3W,13,27,6,60.27
2033-11-27 14:00:00,80,0.89,2W,14,27,6,54.35
2033-11-27 15:00:00,75,0.83,2W,15,27,6,50.2
2033-11-27 16:00:00,75,0.83,3W,16,27,6,51.41
2033-11-27 17:00:00,74,0.82,2W,17,27,6,55.48
2033-11-27 18:00:00,16,0.18,2W,18,27,6,23.94
2033-11-27 19:00:00,13,0.14,2W,19,27,6,22.93
2033-11-27 20:00:00,24,0.27,4W,20,27,6,33.84
2033-11-27 21:00:00,6,0.07,2W,21,27,6,14.38
2033-11-27 22:00:00,50,0.56,2W,22,27,6,36.12
2033-11-27 23:00:00,11,0.12,4W,23,27,6,21.15
2033-11-28 00:00:00,52,0.58,2W,0,28,0,40.29
2033-11-28 01:00:00,29,0.32,2W,1,28,0,26.2
2033-11-28 02:00:00,12,0.13,4W,2,28,0,21.13
2033-11-28 03:00:00,51,0.57,2W,3,28,0,39.54
2033-11-28 04:00:00,69,0.77,3W,4,28,0,51.07
2033-11-28 05:00:00,6,0.07,2W,5,28,0,13.59
2033-11-28 06:00:00,35,0.39,3W,6,28,0,31.16
2033-11-28 07:00:00,90,1.0,3W,7,28,0,63.62
2033-11-28 08:00:00,75,0.83,3W,8,28,0,55.72
2033-11-28 09:00:00,74,0.82,4W,9,28,0,56.92
2033-11-28 10:00:00,19,0.21,4W,10,28,0,25.47
2033-11-28 11:00:00,84,0.93,2W,11,28,0,54.87
2033-11-28 12:00:00,26,0.29,4W,12,28,0,29.32
2033-11-28 13:00:00,31,0.34,3W,13,28,0,29.91
2033-11-28 14:00:00,68,0.76,3W,14,28,0,47.5
2033-11-28 15:00:00,24,0.27,2W,15,28,0,22.62
2033-11-28 16:00:00,72,0.8,3W,16,28,0,50.51
2033-11-28 17:00:00,66,0.73,4W,17,28,0,54.84
2033-11-28 18:00:00,60,0.67,2W,18,28,0,48.23
2033-11-28 19:00:00,17,0.19,2W,19,28,0,24.27
2033-11-28 20:00:00,4,0.04,2W,20,28,0,20.62
2033-11-28 21:00:00,61,0.68,2W,21,28,0,42.04
2033-11-28 22:00:00,14,0.16,2W,22,28,0,19.7
2033-11-28 23:00:00,11,0.12,4W,23,28,0,22.51
2033-11-29 00:00:00,1,0.01,3W,0,29,1,15.05
2033-11-29 01:00:00,20,0.22,2W,1,29,1,24.01
2033-11-29 02:00:00,34,0.38,2W,2,29,1,31.31
2033-11-29 03:00:00,83,0.92,3W,3,29,1,57.81
2033-11-29 04:00:00,75,0.83,4W,4,29,1,53.05
2033-11-29 05:00:00,32,0.36,4W,5,29,1,31.55
2033-11-29 06:00:00,88,0.98,3W,6,29,1,57.93
2033-11-29 07:00:00,83,0.92,4W,7,29,1,61.52
2033-11-29 08:00:00,71,0.79,3W,8,29,1,53.33
2033-11-29 09:00:00,40,0.44,2W,9,29,1,37.69
2033-11-29 10:00:00,58,0.64,2W,10,29,1,41.06
2033-11-29 11:00:00,16,0.18,2W,11,29,1,19.39
2033-11-29 12:00:00,75,0.83,4W,12,29,1,54.25
2033-11-29 13:00:00,13,0.14,4W,13,29,1,23.62
2033-11-29 14:00:00,24,0.27,4W,14,29,1,26.5
2033-11-29 15:00:00,13,0.14,4W,15,29,1,23.75
2033-11-29 16:00:00,67,0.74,3W,16,29,1,49.79
2033-11-29 17:00:00,68,0.76,2W,17,29,1,51.3
2033-11-29 18:00:00,30,0.33,3W,18,29,1,32.99
2033-11-29 19:00:00,72,0.8,4W,19,29,1,57.8
2033-11-29 20:00:00,47,0.52,3W,20,29,1,44.33
2033-11-29 21:00:00,4,0.04,3W,21,29,1,17.32
2033-11-29 22:00:00,25,0.28,2W,22,29,1,24.26
2033-11-29 23:00:00,13,0.14,2W,23,29,1,19.75
2033-11-30 00:00:00,31,0.34,3W,0,30,2,31.12
2033-11-30 01:00:00,13,0.14,3W,1,30,2,19.0
2033-11-30 02:00:00,64,0.71,2W,2,30,2,44.17
2033-11-30 03:00:00,48,0.53,4W,3,30,2,38.55
2033-11-30 04:00:00,87,0.97,3W,4,30,2,56.61
2033-11-30 05:00:00,58,0.64,4W,5,30,2,44.57
2033-11-30 06:00:00,24,0.27,4W,6,30,2,27.21
2033-11-30 07:00:00,17,0.19,3W,7,30,2,29.65
2033-11-30 08:00:00,49,0.54,3W,8,30,2,42.08
2033-11-30 09:00:00,10,0.11,3W,9,30,2,22.96
2033-11-30 10:00:00,72,0.8,4W,10,30,2,51.81
2033-11-30 11:00:00,47,0.52,2W,11,30,2,34.75
2033-11-30 12:00:00,77,0.86,3W,12,30,2,54.36
2033-11-30 13:00:00,26,0.29,3W,13,30,2,26.4
2033-11-30 14:00:00,28,0.31,2W,14,30,2,26.56
2033-11-30 15:00:00,63,0.7,2W,15,30,2,45.47
2033-11-30 16:00:00,1,0.01,2W,16,30,2,11.17
2033-11-30 17:00:00,86,0.96,2W,17,30,2,61.27
2033-11-30 18:00:00,2,0.02,4W,18,30,2,23.7
2033-11-30 19:00:00,2,0.02,2W,19,30,2,19.75
2033-11-30 20:00:00,1,0.01,4W,20,30,2,21.15
2033-11-30 21:00:00,54,0.6,4W,21,30,2,45.05
2033-11-30 22:00:00,35,0.39,2W,22,30,2,30.54
2033-11-30 23:00:00,66,0.73,3W,23,30,2,48.95
2033-12-01 00:00:00,42,0.47,2W,0,1,3,32.11
2033-12-01 01:00:00,62,0.69,4W,1,1,3,48.03
2033-12-01 02:00:00,84,0.93,3W,2,1,3,57.24
2033-12-01 03:00:00,59,0.66,4W,3,1,3,45.68
2033-12-01 04:00:00,90,1.0,2W,4,1,3,56.77
2033-12-01 05:00:00,47,0.52,3W,5,1,3,38.41
2033-12-01 06:00:00,85,0.94,4W,6,1,3,58.15
2033-12-01 07:00:00,23,0.26,4W,7,1,3,31.27
2033-12-01 08:00:00,46,0.51,3W,8,1,3,43.03
2033-12-01 09:00:00,58,0.64,4W,9,1,3,50.01
2033-12-01 10:00:00,46,0.51,2W,10,1,3,34.64
2033-12-01 11:00:00,88,0.98,2W,11,1,3,57.91
2033-12-01 12:00:00,41,0.46,3W,12,1,3,33.91
2033-12-01 13:00:00,17,0.19,2W,13,1,3,21.56
2033-12-01 14:00:00,71,0.79,4W,14,1,3,50.56
2033-12-01 15:00:00,5,0.06,4W,15,1,3,19.89
2033-12-01 16:00:00,61,0.68,2W,16,1,3,41.3
2033-12-01 17:00:00,61,0.68,3W,17,1,3,48.32
2033-12-01 18:00:00,1,0.01,3W,18,1,3,17.63
2033-12-01 19:00:00,13,0.14,3W,19,1,3,25.17
2033-12-01 20:00:00,14,0.16,2W,20,1,3,23.98
2033-12-01 21:00:00,23,0.26,2W,21,1,3,22.94
2033-12-01 22:00:00,18,0.2,4W,22,1,3,23.33
2033-12-01 23:00:00,50,0.56,2W,23,1,3,37.58
2033-12-02 00:00:00,65,0.72,2W,0,2,4,43.28
2033-12-02 01:00:00,4,0.04,2W,1,2,4,15.06
2033-12-02 02:00:00,90,1.0,2W,2,2,4,57.59
2033-12-02 03:00:00,24,0.27,4W,3,2,4,28.89
2033-12-02 04:00:00,16,0.18,3W,4,2,4,22.67
2033-12-02 05:00:00,59,0.66,3W,5,2,4,43.01
2033-12-02 06:00:00,76,0.84,4W,6,2,4,56.11
2033-12-02 07:00:00,34,0.38,4W,7,2,4,39.91
2033-12-02 08:00:00,70,0.78,2W,8,2,4,53.55
2033-12-02 09:00:00,64,0.71,2W,9,2,4,50.2
2033-12-02 10:00:00,67,0.74,3W,10,2,4,48.05
2033-12-02 11:00:00,25,0.28,2W,11,2,4,25.29
2033-12-02 12:00:00,75,0.83,2W,12,2,4,50.53
2033-12-02 13:00:00,59,0.66,3W,13,2,4,44.47
2033-12-02 14:00:00,37,0.41,3W,14,2,4,33.38
2033-12-02 15:00:00,64,0.71,2W,15,2,4,46.05
2033-12-02 16:00:00,13,0.14,4W,16,2,4,23.51
2033-12-02 17:00:00,77,0.86,4W,17,2,4,62.2
2033-12-02 18:00:00,59,0.66,3W,18,2,4,50.53
2033-12-02 19:00:00,23,0.26,4W,19,2,4,33.26
2033-12-02 20:00:00,37,0.41,3W,20,2,4,36.41
2033-12-02 21:00:00,2,0.02,2W,21,2,4,12.13
2033-12-02 22:00:00,59,0.66,4W,22,2,4,45.76
2033-12-02 23:00:00,71,0.79,4W,23,2,4,52.52
2033-12-03 00:00:00,2,0.02,3W,0,3,5,13.97
2033-12-03 01:00:00,60,0.67,2W,1,3,5,42.64
2033-12-03 02:00:00,50,0.56,2W,2,3,5,39.31
2033-12-03 03:00:00,27,0.3,4W,3,3,5,31.1
2033-12-03 04:00:00,9,0.1,2W,4,3,5,15.66
2033-12-03 05:00:00,15,0.17,4W,5,3,5,22.29
2033-12-03 06:00:00,36,0.4,2W,6,3,5,30.92
2033-12-03 07:00:00,1,0.01,2W,7,3,5,18.57
2033-12-03 08:00:00,59,0.66,4W,8,3,5,50.86
2033-12-03 09:00:00,25,0.28,3W,9,3,5,30.96
2033-12-03 10:00:00,40,0.44,4W,10,3,5,34.81
2033-12-03 11:00:00,88,0.98,3W,11,3,5,58.15
2033-12-03 12:00:00,22,0.24,2W,12,3,5,24.88
2033-12-03 13:00:00,27,0.3,3W,13,3,5,26.12
2033-12-03 14:00:00,47,0.52,4W,14,3,5,39.24
2033-12-03 15:00:00,23,0.26,4W,15,3,5,28.67
2033-12-03 16:00:00,52,0.58,3W,16,3,5,38.8
2033-12-03 17:00:00,45,0.5,3W,17,3,5,41.53
2033-12-03 18:00:00,56,0.62,2W,18,3,5,46.61
2033-12-03 19:00:00,44,0.49,2W,19,3,5,37.96
2033-12-03 20:00:00,82,0.91,4W,20,3,5,61.64
2033-12-03 21:00:00,48,0.53,3W,21,3,5,40.06
2033-12-03 22:00:00,78,0.87,4W,22,3,5,55.25
2033-12-03 23:00:00,55,0.61,2W,23,3,5,38.2
2033-12-04 00:00:00,47,0.52,2W,0,4,6,35.11
2033-12-04 01:00:00,31,0.34,3W,1,4,6,30.46
2033-12-04 02:00:00,5,0.06,3W,2,4,6,17.72
2033-12-04 03:00:00,51,0.57,4W,3,4,6,42.49
2033-12-04 04:00:00,26,0.29,3W,4,4,6,28.35
2033-12-04 05:00:00,65,0.72,2W,5,4,6,47.17
2033-12-04 06:00:00,4,0.04,3W,6,4,6,14.37
2033-12-04 07:00:00,48,0.53,3W,7,4,6,43.44
2033-12-04 08:00:00,69,0.77,4W,8,4,6,57.41
2033-12-04 09:00:00,83,0.92,3W,9,4,6,62.86
2033-12-04 10:00:00,62,0.69,3W,10,4,6,46.6
2033-12-04 11:00:00,29,0.32,3W,11,4,6,29.97
2033-12-04 12:00:00,46,0.51,3W,12,4,6,38.84
2033-12-04 13:00:00,72,0.8,4W,13,4,6,52.69
2033-12-04 14:00:00,22,0.24,4W,14,4,6,27.16
2033-12-04 15:00:00,25,0.28,2W,15,4,6,24.43
2033-12-04 16:00:00,60,0.67,3W,16,4,6,42.92
2033-12-04 17:00:00,68,0.76,2W,17,4,6,53.31
2033-12-04 18:00:00,5,0.06,2W,18,4,6,21.35
2033-12-04 19:00:00,32,0.36,4W,19,4,6,37.3
2033-12-04 20:00:00,51,0.57,4W,20,4,6,45.12
2033-12-04 21:00:00,3,0.03,2W,21,4,6,14.3
2033-12-04 22:00:00,22,0.24,2W,22,4,6,21.71
2033-12-04 23:00:00,43,0.48,4W,23,4,6,39.47
2033-12-05 00:00:00,17,0.19,2W,0,5,0,19.76
2033-12-05 01:00:00,50,0.56,4W,1,5,0,41.18
2033-12-05 02:00:00,82,0.91,3W,2,5,0,54.43
2033-12-05 03:00:00,29,0.32,4W,3,5,0,31.39
2033-12-05 04:00:00,88,0.98,4W,4,5,0,61.09
2033-12-05 05:00:00,4,0.04,3W,5,5,0,16.03
2033-12-05 06:00:00,89,0.99,3W,6,5,0,59.95
2033-12-05 07:00:00,60,0.67,2W,7,5,0,46.2
2033-12-05 08:00:00,67,0.74,3W,8,5,0,54.1
2033-12-05 09:00:00,77,0.86,4W,9,5,0,61.05
2033-12-05 10:00:00,22,0.24,2W,10,5,0,22.95
2033-12-05 11:00:00,42,0.47,3W,11,5,0,34.12
2033-12-05 12:00:00,78,0.87,2W,12,5,0,52.14
2033-12-05 13:00:00,26,0.29,3W,13,5,0,25.5
2033-12-05 14:00:00,66,0.73,2W,14,5,0,44.18
2033-12-05 15:00:00,19,0.21,3W,15,5,0,23.31
2033-12-05 16:00:00,84,0.93,2W,16,5,0,56.62
2033-12-05 17:00:00,3,0.03,2W,17,5,0,16.57
2033-12-05 18:00:00,68,0.76,3W,18,5,0,53.5
2033-12-05 19:00:00,30,0.33,3W,19,5,0,36.16
2033-12-05 20:00:00,1,0.01,3W,20,5,0,19.05
2033-12-05 21:00:00,21,0.23,4W,21,5,0,27.93
2033-12-05 22:00:00,69,0.77,2W,22,5,0,48.44
2033-12-05 23:00:00,9,0.1,4W,23,5,0,22.41
2033-12-06 00:00:00,67,0.74,4W,0,6,1,50.98
2033-12-06 01:00:00,80,0.89,2W,1,6,1,54.62
2033-12-06 02:00:00,84,0.93,3W,2,6,1,58.51
2033-12-06 03:00:00,57,0.63,3W,3,6,1,43.76
2033-12-06 04:00:00,12,0.13,2W,4,6,1,17.69
2033-12-06 05:00:00,14,0.16,2W,5,6,1,20.55
2033-12-06 06:00:00,26,0.29,4W,6,6,1,30.79
2033-12-06 07:00:00,19,0.21,2W,7,6,1,26.51
2033-12-06 08:00:00,50,0.56,3W,8,6,1,46.54
2033-12-06 09:00:00,17,0.19,2W,9,6,1,26.39
2033-12-06 10:00:00,35,0.39,3W,10,6,1,30.83
2033-12-06 11:00:00,78,0.87,4W,11,6,1,53.98
2033-12-06 12:00:00,63,0.7,2W,12,6,1,44.81
2033-12-06 13:00:00,2,0.02,2W,13,6,1,11.68
2033-12-06 14:00:00,38,0.42,3W,14,6,1,32.43
2033-12-06 15:00:00,16,0.18,3W,15,6,1,22.12
2033-12-06 16:00:00,42,0.47,3W,16,6,1,36.69
2033-12-06 17:00:00,72,0.8,3W,17,6,1,54.54
